name,region,lat,lon,contentid,image_url,tags,checkin_time,checkout_time,room_count,parking,facilities,detailed_keywords,keywords
연우하우스[한국관광 품질인증/Korea Quality],서울특별시,37.5823358662,126.9853282846,1883087,,"관광,숙박",,,,,,[],
연천미라클타운,경기도,38.1311868377,127.044773722,2735326,,"관광,숙박",,,,,,[],
연천세계캠핑체험존(펜션),경기도,38.0075821462,127.0617257674,2708660,,"관광,숙박",,,,,,[],
연풍고택(문충고가),경상북도,35.6676778572,128.2292782771,1883104,,"관광,숙박",,,,,,[],
엽연초하우스,충청북도,37.136523727,128.2072027755,2814171,,"관광,숙박",,,,,,[],
영모텔,충청남도,36.8185412304,127.1596088135,137609,,"관광,숙박",,,,,,[],
영스테이,전북특별자치도,35.4480889957,126.4812471415,3472354,,"관광,숙박",,,,,,[],
영조관[한국관광 품질인증/Korea Quality],전북특별자치도,35.8003997276,127.1781039146,2637816,,"관광,숙박",,,,,,[],
영주온천관광호텔,경상북도,36.8166123903,128.6057181162,2017268,,"관광,숙박",,,,,,[],
영진한옥애,강원특별자치도,37.8682485932,128.8432096061,3072085,,"관광,숙박",,,,,,[],
영흥도관광펜션,인천광역시,37.2594424747,126.4958457545,2575774,,"관광,숙박",,,,,,[],
예래펜션,제주특별자치도,33.2539916775,126.4002560434,1348840,,"관광,숙박",,,,,,[],
예린당 바이 버틀러리,서울특별시,37.5782832921,126.9704353125,2940719,,"관광,숙박",,,,,,[],
예솔누리,강원특별자치도,37.2971465304,128.1883664326,138375,,"관광,숙박",,,,,,[],
예이츠 산장,제주특별자치도,33.3257535999,126.6010592399,662445,,"관광,숙박",,,,,,[],
예하도예 게스트하우스(YEHADOYE guesthouse),서울특별시,37.5744062273,126.9850701994,2576513,,"관광,숙박",,,,,,[],
예향,강원특별자치도,37.7047664737,128.0629601313,2683032,,"관광,숙박",,,,,,[],
옛날에금잔디,인천광역시,37.7161235947,126.3892095829,2468936,,"관광,숙박",,,,,,[],
옛마실펜션,경상남도,34.851028597,128.7243180171,2531683,,"관광,숙박",,,,,,[],
오늘[한국관광 품질인증/Korea Quality],전북특별자치도,35.8125091181,127.158352578,2950196,,"관광,숙박",,,,,,[],
오라카이 송도파크호텔,인천광역시,37.3882384021,126.6408762251,788974,,"관광,숙박",,,,,,[],
오렌지 게스트하우스,서울특별시,37.5548656419,126.9186656937,2570464,,"관광,숙박",,,,,,[],
오렌지모텔,강원특별자치도,38.154985719,128.6076247852,3049906,,"관광,숙박",,,,,,[],
오류헌,경상북도,36.5195151591,128.8668396641,2706485,,"관광,숙박",,,,,,[],
오르세호텔,경기도,37.2662927956,127.0310219154,2848421,,"관광,숙박",,,,,,[],
오리엔스호텔&레지던스(Oriens Hotel),서울특별시,37.5601413273,126.9911422728,3079553,,"관광,숙박",,,,,,[],
오무아무아 풀빌라,충청북도,36.909724615,128.3460024898,3097887,,"관광,숙박",,,,,,[],
오벨리스크,강원특별자치도,38.2054738993,127.2676233111,562354,,"관광,숙박",,,,,,[],
오색그린야드호텔,강원특별자치도,38.0802801961,128.4475110827,136084,,"관광,숙박",,,,,,[],
오션뷰리조텔,충청남도,36.323761744,126.5083084895,2770588,,"관광,숙박",,,,,,[],
오션솔레뷰호텔,인천광역시,37.4945666304,126.5793788898,2784005,,"관광,숙박",,,,,,[],
오션파크나인호텔,인천광역시,37.4928251628,126.5791956215,2785880,,"관광,숙박",,,,,,[],
오션하우스,제주특별자치도,33.2348340441,126.310189285,971331,,"관광,숙박",,,,,,[],
오션힐호텔,전라남도,34.7187288599,127.7464039188,2566867,,"관광,숙박",,,,,,[],
오슬로 무인텔,인천광역시,37.4216845574,126.6431362041,1748017,,"관광,숙박",,,,,,[],
오아시타 호스텔,광주광역시,35.1504134981,126.9256012862,2021093,,"관광,숙박",,,,,,[],
오엔시티호텔,충청남도,36.8111578897,127.1113133691,2595037,,"관광,숙박",,,,,,[],
오월의 푸른하늘,경기도,37.236107831,127.3639953703,3023465,,"관광,숙박",,,,,,[],
오월호텔,서울특별시,37.5006324696,127.0410782986,3080826,,"관광,숙박",,,,,,[],
오이아호텔,부산광역시,35.0574461572,128.9727630941,2706774,,"관광,숙박",,,,,,[],
오즈모텔,강원특별자치도,37.4856820511,127.9848570217,496377,,"관광,숙박",,,,,,[],
오크밸리,강원특별자치도,37.4343765405,127.8175319833,137475,,"관광,숙박",,,,,,[],
오크우드 프리미어 인천,인천광역시,37.3891939097,126.6444564277,2007951,,"관광,숙박",,,,,,[],
오크우드 프리미어 코엑스,서울특별시,37.5109649088,127.0580653487,2008490,,"관광,숙박",,,,,,[],
오크카운티펜션,강원특별자치도,37.4135370365,127.804114359,2913717,,"관광,숙박",,,,,,[],
오클라우드호텔,서울특별시,37.5030929836,127.0237186979,2814165,,"관광,숙박",,,,,,[],
오키드호텔,강원특별자치도,37.3467637382,127.9290050231,2907697,,"관광,숙박",,,,,,[],
오페라모텔,전라남도,34.7198315759,127.7499341373,250593,,"관광,숙박",,,,,,[],
오핑펜션,강원특별자치도,38.1282752631,128.6244240944,2913443,,"관광,숙박",,,,,,[],
오헤브데이호텔,전북특별자치도,35.4331839129,127.5475557684,3062829,,"관광,숙박",,,,,,[],
오후엔,인천광역시,37.5367193201,126.3788154991,2570709,,"관광,숙박",,,,,,[],
오히,경상북도,35.824170013,129.2125819637,3072218,,"관광,숙박",,,,,,[],
옥연정사,경상북도,36.5433753219,128.5180060538,1883590,,"관광,숙박",,,,,,[],
옥천전통문화체험관,충청북도,36.3167313825,127.5854621456,2854436,,"관광,숙박",,,,,,[],
옥포비지니스호텔,경상남도,34.890304217,128.6940418263,3044624,,"관광,숙박",,,,,,[],
온계종택 삼백당,경상북도,36.7495632059,128.8304056259,2595862,,"관광,숙박",,,,,,[],
온고을,전북특별자치도,35.8122534899,127.1524586644,2569980,,"관광,숙박",,,,,,[],
온나 게스트하우스,대구광역시,35.869094943,128.5875745037,2571948,,"관광,숙박",,,,,,[],
온도호텔,대구광역시,35.8546626954,128.5578441912,2552570,,"관광,숙박",,,,,,[],
온마루,경상북도,35.798838712,129.3158347544,2570563,,"관광,숙박",,,,,,[],
온양제일호텔,충청남도,36.7820675945,126.9994353633,143083,,"관광,숙박",,,,,,[],
온연 프라이빗 빌라[한국관광 품질인증/Korea Quality],충청남도,36.6937577927,126.6516691308,2817504,,"관광,숙박",,,,,,[],
온유헌 바이 버틀러리,서울특별시,37.581610989,126.9874892192,3072240,,"관광,숙박",,,,,,[],
온천스파벨리,충청남도,36.855278373,126.9863234364,3049915,,"관광,숙박",,,,,,[],
올리브뷰띠끄,강원특별자치도,37.6712660211,128.7096110538,139111,,"관광,숙박",,,,,,[],
올리브펜션,강원특별자치도,37.5739685092,129.1167357769,2913707,,"관광,숙박",,,,,,[],
옹기종기펜션,강원특별자치도,37.3487692662,128.3842417279,2800627,,"관광,숙박",,,,,,[],
옹달샘펜션,경기도,37.5930465358,127.4887016189,2570712,,"관광,숙박",,,,,,[],
와이앤지(Y&G)[한국관광 품질인증/Korea Quality],강원특별자치도,37.8053459071,128.9017118365,2653056,,"관광,숙박",,,,,,[],
와이이제이,경기도,37.2892337366,126.9836227986,2570565,,"관광,숙박",,,,,,[],
왕의지밀 고종관,전북특별자치도,35.8000747703,127.178406674,2706590,,"관광,숙박",,,,,,[],
왕의지밀 문종관,전북특별자치도,35.8006274628,127.1771484385,2706533,,"관광,숙박",,,,,,[],
왕의지밀 선조관,전북특별자치도,35.8004941532,127.1776345099,2706601,,"관광,숙박",,,,,,[],
왕의지밀 세조관,전북특별자치도,35.8005524757,127.177409528,2706521,,"관광,숙박",,,,,,[],
왕의지밀 세종관,전북특별자치도,35.8006968947,127.1768790159,2706561,,"관광,숙박",,,,,,[],
왕의지밀 숙종관,전북특별자치도,35.800446941,127.177876156,2706592,,"관광,숙박",,,,,,[],
왕의지밀 순종관,전북특별자치도,35.7998414647,127.1784788965,2706568,,"관광,숙박",,,,,,[],
왕의지밀 정조관,전북특별자치도,35.8003330727,127.1783705601,2706591,,"관광,숙박",,,,,,[],
왕의지밀 태조관,전북특별자치도,35.8006802193,127.1762901801,2706602,,"관광,숙박",,,,,,[],
왕의지밀 태종관,전북특별자치도,35.8007468842,127.1765984844,2706583,,"관광,숙박",,,,,,[],
왕포리조텔,전북특별자치도,35.5861468507,126.5597533551,495904,,"관광,숙박",,,,,,[],
욜로하우스,강원특별자치도,37.292209304,128.5403377182,2801629,,"관광,숙박",,,,,,[],
용문 벨라지오,경기도,37.5417153889,127.5860109406,138817,,"관광,숙박",,,,,,[],
용산 제주유스호스텔,제주특별자치도,33.2434491956,126.4509463268,2498637,,"관광,숙박",,,,,,[],
용인 진펜션,경기도,37.1574613918,127.2113336224,397851,,"관광,숙박",,,,,,[],
용화호텔,강원특별자치도,37.286796983,129.3084858031,2907240,,"관광,숙박",,,,,,[],
우리두리펜션,충청남도,36.6581864344,126.3020988936,906975,,"관광,숙박",,,,,,[],
우리민박,강원특별자치도,37.5635771463,128.3502356047,2801053,,"관광,숙박",,,,,,[],
우리빌리지펜션,강원특별자치도,37.6430675877,128.3312154908,2760684,,"관광,숙박",,,,,,[],
우미정,강원특별자치도,37.4854676116,128.5424706287,2800128,,"관광,숙박",,,,,,[],
우제스테이[한국관광 품질인증/Korea Quality],충청북도,36.8462946937,127.9879363719,2950769,,"관광,숙박",,,,,,[],
우포5마일,경상남도,35.5722280035,128.4086650853,1979782,,"관광,숙박",,,,,,[],
우포생태촌 유스호스텔,경상남도,35.5649873079,128.4171256494,2484080,,"관광,숙박",,,,,,[],
운정루,경상북도,35.7912826861,129.2458966484,2569237,,"관광,숙박",,,,,,[],
울산 굿모닝 관광호텔,울산광역시,35.5174531111,129.4306299415,143089,,"관광,숙박",,,,,,[],
워터월드,경기도,37.1720077045,126.6283999733,3363678,,"관광,숙박",,,,,,[],
원모텔,강원특별자치도,37.3579768373,127.9561911307,816294,,"관광,숙박",,,,,,[],
원주시티호텔,강원특별자치도,37.3266004594,127.985947696,3082611,,"관광,숙박",,,,,,[],
원탑 풀빌라,경상남도,34.8717224518,128.3561467398,2987377,,"관광,숙박",,,,,,[],
월드관광호텔,경기도,37.0861281306,126.9085907953,139488,,"관광,숙박",,,,,,[],
월문나인부띠크무인텔,경기도,37.1154602942,126.8772122746,3081881,,"관광,숙박",,,,,,[],
월미도 다이아몬드호텔,인천광역시,37.4753747773,126.5998303328,2534394,,"관광,숙박",,,,,,[],
월미도 해월관광호텔,인천광역시,37.473586065,126.5980444343,2655586,,"관광,숙박",,,,,,[],
월악산 송계펜션,충청북도,36.8770845548,128.0816354295,138577,,"관광,숙박",,,,,,[],
월악산 유스호스텔,충청북도,36.9139942261,128.0828120432,137497,,"관광,숙박",,,,,,[],
월악펜션빌,충청북도,36.8800230888,128.080724316,397752,,"관광,숙박",,,,,,[],
월인당,전라남도,34.7777835946,126.6123770221,1883593,,"관광,숙박",,,,,,[],
월출산 달빛정원,전라남도,34.7708378382,126.6537624307,2576371,,"관광,숙박",,,,,,[],
웨스턴 코업호텔&레지던스,서울특별시,37.566501918,127.0033298707,3084991,,"관광,숙박",,,,,,[],
웨스턴베이마리나호텔,경기도,36.977145108,126.8422997902,2875503,,"관광,숙박",,,,,,[],
웨스트오브가나안,충청북도,36.8136576431,128.0351052992,2405438,,"관광,숙박",,,,,,[],
웨스트오션 컨트리클럽,전라남도,35.3562565686,126.410466832,1508575,,"관광,숙박",,,,,,[],
웨스틴 조선 부산,부산광역시,35.1560329112,129.1540696378,142851,,"관광,숙박",,,,,,[],
웨스틴 조선 서울,서울특별시,37.5645211757,126.9800598249,142730,,"관광,숙박",,,,,,[],
웨이포인트 풀빌라[한국관광 품질인증/Korea Quality],경상남도,34.8185135215,127.8265665859,2950201,,"관광,숙박",,,,,,[],
웰리힐리파크,강원특별자치도,37.4872340609,128.2492886569,136548,,"관광,숙박",,,,,,[],
웰리힐리파크 유스호스텔,강원특별자치도,37.4872340609,128.2492886569,136590,,"관광,숙박",,,,,,[],
위고인호스텔,서울특별시,37.5569158138,126.9415885468,2817140,,"관광,숙박",,,,,,[],
위너스모텔,강원특별자치도,38.1939555814,128.5766069419,137321,,"관광,숙박",,,,,,[],
위드유[한국관광 품질인증/Korea Quality],강원특별자치도,38.1898287029,128.5981606687,2489789,,"관광,숙박",,,,,,[],
위드제이,강원특별자치도,37.4940199241,128.1303380785,3348343,,"관광,숙박",,,,,,[],
위딜펜션,인천광역시,37.6908973748,126.3101092033,741093,,"관광,숙박",,,,,,[],
위연재,경상북도,35.8361882036,129.2180172566,2707242,,"관광,숙박",,,,,,[],
위즈호텔,경기도,37.7764996041,126.6876388766,1873876,,"관광,숙박",,,,,,[],
윈덤 그랜드 부산,부산광역시,35.078441976,129.024224716,3386773,,"관광,숙박",,,,,,[],
윙민박,부산광역시,35.1822391732,129.200550987,2574073,,"관광,숙박",,,,,,[],
유)한성 마드리드 광주호텔,광주광역시,35.1387237021,126.79347715,2700992,,"관광,숙박",,,,,,[],
유리트리트,강원특별자치도,37.6368163537,127.6339954839,2804284,,"관광,숙박",,,,,,[],
유신펜션,경기도,37.7719260921,126.8963810159,138630,,"관광,숙박",,,,,,[],
유알풀빌라펜션,강원특별자치도,37.3582544689,127.8002607578,2913721,,"관광,숙박",,,,,,[],
유앤아이 호텔[한국관광 품질인증/Korea Quality],인천광역시,37.462044442,126.6819454336,2950468,,"관광,숙박",,,,,,[],
유에이치스위트 랜드스케이프 11-13층 [한국관광 품질인증/Korea Quality],부산광역시,35.1598715016,129.1611439176,2952074,,"관광,숙박",,,,,,[],
유에이치스위트 랜드스케이프 14층[한국관광 품질인증/Korea Quality],부산광역시,35.1598715016,129.1611439176,2952073,,"관광,숙박",,,,,,[],
유에이치스위트 하버타운[한국관광 품질인증/Korea Quality],부산광역시,35.1597131571,129.1596079437,2949841,,"관광,숙박",,,,,,[],
유에이치스위트 해운대 4층[한국관광 품질인증/Korea Quality],부산광역시,35.1598715016,129.1611439176,2951697,,"관광,숙박",,,,,,[],
유원게스트하우스,대구광역시,35.8343097649,128.5753098848,2575180,,"관광,숙박",,,,,,[],
유원재,충청북도,36.8490721678,127.9887612186,3383407,,"관광,숙박",,,,,,[],
유준당 바이 버틀러리,서울특별시,37.5821109276,126.9873142207,3072235,,"관광,숙박",,,,,,[],
유탑부티크호텔앤레지던스,광주광역시,35.1532230355,126.851168908,2779491,,"관광,숙박",,,,,,[],
유토피아관광호텔,부산광역시,35.167439282,129.117066987,142871,,"관광,숙박",,,,,,[],
윤스호텔,경상남도,34.7956681516,128.4169184401,592860,,"관광,숙박",,,,,,[],
융프라우펜션,강원특별자치도,37.7095529598,128.694116835,2760046,,"관광,숙박",,,,,,[],
으지네민박,강원특별자치도,37.6947326432,128.5598099572,2904774,,"관광,숙박",,,,,,[],
은하수와여울 펜션,강원특별자치도,37.4102204562,128.6728500616,626147,,"관광,숙박",,,,,,[],
응아지나루,강원특별자치도,37.6676679292,127.7622857125,940216,,"관광,숙박",,,,,,[],
응정헌,서울특별시,37.6402977508,126.9396863588,2676000,,"관광,숙박",,,,,,[],
의성 소우당,경상북도,36.2456237857,128.7015510662,1992717,,"관광,숙박",,,,,,[],
의양리 권진사댁,경상북도,36.9447952016,128.9122314659,2602196,,"관광,숙박",,,,,,[],
이그니스모텔(구 맨하탄모텔),부산광역시,35.2181857451,129.0829824485,137953,,"관광,숙박",,,,,,[],
이끌림 비지니스호텔 하남,광주광역시,35.1610685429,126.8019702866,2779463,,"관광,숙박",,,,,,[],
이끌림 클래식 호텔 평택점,경기도,36.9763896389,126.8422748131,2875542,,"관광,숙박",,,,,,[],
이너스 호텔,경상북도,36.7280438178,128.1086261605,2557922,,"관광,숙박",,,,,,[],
이뜨랜리조트,경기도,37.7555924802,127.5394978225,2503879,,"관광,숙박",,,,,,[],
이랑한옥스테이,전북특별자치도,35.5203671645,127.1511608028,2708320,,"관광,숙박",,,,,,[],
이브(이브게스트하우스),서울특별시,37.558544212,126.9867593834,2574082,,"관광,숙박",,,,,,[],
이비스 앰배서더 부산 시티센터,부산광역시,35.1618722189,129.0618719415,1428723,,"관광,숙박",,,,,,[],
이비스 앰배서더 수원,경기도,37.2593352731,127.03133597,986600,,"관광,숙박",,,,,,[],
이비스 앰배서더 수원,경기도,37.2594824762,127.031235975,3083939,,"관광,숙박",,,,,,[],
이사벨관광호텔,서울특별시,37.4717554753,126.8975255154,3085303,,"관광,숙박",,,,,,[],
이스턴파크,강원특별자치도,37.5877653578,128.3156130043,2761019,,"관광,숙박",,,,,,[],
이시아호텔,대구광역시,35.9202372819,128.6367659655,2017557,,"관광,숙박",,,,,,[],
이어도성 펜션,제주특별자치도,33.2550779472,126.4179350411,138935,,"관광,숙박",,,,,,[],
이엔에이호텔,경상북도,35.9756703695,129.4010916557,3049902,,"관광,숙박",,,,,,[],
이엘호텔,강원특별자치도,38.1372324006,128.6164828686,2706692,,"관광,숙박",,,,,,[],
이오이일,전북특별자치도,35.8132256523,127.1553861559,3066163,,"관광,숙박",,,,,,[],
이즈앳케이 게스트하우스(어뮤즈게스트하우스),서울특별시,37.5314808521,126.9958148805,2572043,,"관광,숙박",,,,,,[],
